longitude,latitude,age_myr,bathymetry_m
-24.75,-29.75,54.125,-5094.5
-24.25,-29.75,50.125,-4838.5
-23.75,-29.75,46.995003,-4732.0
-23.25,-29.75,45.165,-4473.0
-22.75,-29.75,43.21,-4477.0
-22.25,-29.75,41.15,-4496.0
-21.75,-29.75,39.15,-4652.0
-21.25,-29.75,37.260002,-4431.0
-20.75,-29.75,35.45,-4444.0
-20.25,-29.75,33.555,-4478.0
-19.75,-29.75,31.76,-4339.0
-19.25,-29.75,29.755001,-4210.0
-18.75,-29.75,27.869999,-4136.5
-18.25,-29.75,25.785,-4090.0
-17.75,-29.75,23.415,-4057.0
-17.25,-29.75,21.585,-3940.0
-16.75,-29.75,16.81,-3907.0
-16.25,-29.75,13.14,-3702.0
-15.75,-29.75,10.825001,-3727.0
-15.25,-29.75,7.46,-3380.0
-14.75,-29.75,4.99,-3591.0
-14.25,-29.75,2.48,-3246.0
-13.75,-29.75,0.73,-2689.0
-13.25,-29.75,2.85,-3023.0
-12.75,-29.75,5.3500004,-3144.5
-12.25,-29.75,7.62,-3178.0
-11.75,-29.75,10.12,-3479.0
-11.25,-29.75,12.67,-3551.5
-10.75,-29.75,15.059999,-3734.0
-10.25,-29.75,17.13,-3809.0
-9.75,-29.75,19.11,-3875.0
-9.25,-29.75,21.05,-3872.0
-8.75,-29.75,22.59,-3984.0
-8.25,-29.75,24.14,-4076.5
-7.75,-29.75,25.54,-4067.5
-7.25,-29.75,27.105,-4148.5
-6.75,-29.75,28.82,-4177.0
-6.25,-29.75,30.375,-4249.5
-5.75,-29.75,31.984999,-4335.5
-5.25,-29.75,33.72,-4390.0
-4.75,-29.75,35.72,-4369.0
-4.25,-29.75,37.45,-4394.0
-3.75,-29.75,39.14,-4353.0
-3.25,-29.75,40.935,-4482.0
-2.75,-29.75,43.025,-4520.0
-2.25,-29.75,45.835,-4568.0
-1.75,-29.75,49.02,-4592.0
-1.25,-29.75,53.1,-4559.0
-0.75,-29.75,58.43,-4532.0
-0.25,-29.75,63.46,-4556.5
-24.75,-29.25,52.945,-5145.0
-24.25,-29.25,48.835,-4964.5
-23.75,-29.25,46.29,-4811.5
-23.25,-29.25,44.4,-4728.5
-22.75,-29.25,42.364998,-4556.0
-22.25,-29.25,40.065002,-4563.0
-21.75,-29.25,38.275,-4472.5
-21.25,-29.25,36.32,-4461.0
-20.75,-29.25,34.370003,-4444.5
-20.25,-29.25,32.635002,-4389.0
-19.75,-29.25,30.79,-4264.0
-19.25,-29.25,28.98,-4207.0
-18.75,-29.25,27.1,-4188.0
-18.25,-29.25,25.44,-4216.5
-17.75,-29.25,23.445,-4024.0
-17.25,-29.25,21.785,-3867.0
-16.75,-29.25,19.835,-3794.0
-16.25,-29.25,17.6,-3637.0
-15.75,-29.25,15.735001,-3448.5
-15.25,-29.25,13.78,-3619.0
-14.75,-29.25,11.26,-3751.0
-14.25,-29.25,8.15,-3519.0
-13.75,-29.25,2.09,-3128.5
-13.25,-29.25,3.46,-3149.0
-12.75,-29.25,6.0,-3457.5
-12.25,-29.25,8.505,-3227.0
-11.75,-29.25,11.295,-3349.5
-11.25,-29.25,13.425,-3611.0
-10.75,-29.25,15.47,-3667.5
-10.25,-29.25,17.35,-3768.0
-9.75,-29.25,19.494999,-3853.0
-9.25,-29.25,21.3,-4016.0
-8.75,-29.25,22.73,-3937.0
-8.25,-29.25,24.44,-4029.0
-7.75,-29.25,26.21,-4160.5
-7.25,-29.25,27.77,-4219.5
-6.75,-29.25,29.325,-4203.5
-6.25,-29.25,30.93,-4222.5
-5.75,-29.25,32.434998,-4355.0
-5.25,-29.25,34.08,-4330.0
-4.75,-29.25,36.135002,-4441.0
-4.25,-29.25,37.864998,-4447.5
-3.75,-29.25,39.645,-4440.0
-3.25,-29.25,41.59,-4442.0
-2.75,-29.25,43.53,-4502.5
-2.25,-29.25,45.99,-4731.5
-1.75,-29.25,48.48,-4597.5
-1.25,-29.25,50.8,-4540.5
-0.75,-29.25,53.11,-4358.0
-0.25,-29.25,55.17,-4486.0
-24.75,-28.75,53.01,-4861.0
-24.25,-28.75,49.52,-4874.0
-23.75,-28.75,46.78,-4807.0
-23.25,-28.75,44.76,-4628.0
-22.75,-28.75,42.66,-4655.0
-22.25,-28.75,40.51,-4716.0
-21.75,-28.75,38.52,-4615.0
-21.25,-28.75,36.54,-4610.0
-20.75,-28.75,34.665,-4553.5
-20.25,-28.75,32.61,-4473.0
-19.75,-28.75,30.31,-4338.5
-19.25,-28.75,28.060001,-4311.5
-18.75,-28.75,26.23,-4319.0
-18.25,-28.75,24.22,-4188.5
-17.75,-28.75,22.005001,-4107.5
-17.25,-28.75,20.18,-4079.5
-16.75,-28.75,17.93,-4056.0
-16.25,-28.75,15.92,-3945.5
-15.75,-28.75,14.3,-3749.0
-15.25,-28.75,12.615,-3452.5
-14.75,-28.75,10.61,-3427.0
-14.25,-28.75,8.375,-3286.5
-13.75,-28.75,6.075,-3136.5
-13.25,-28.75,3.745,-2977.5
-12.75,-28.75,1.27,-2797.5
-12.25,-28.75,1.8,-3324.0
-11.75,-28.75,4.53,-3419.0
-11.25,-28.75,8.969999,-3615.0
-10.75,-28.75,15.6,-3746.0
-10.25,-28.75,18.025,-3651.0
-9.75,-28.75,20.315,-3778.0
-9.25,-28.75,21.83,-3846.0
-8.75,-28.75,23.26,-3919.5
-8.25,-28.75,24.805,-4075.0
-7.75,-28.75,26.565,-4219.0
-7.25,-28.75,28.119999,-4318.5
-6.75,-28.75,29.665,-4297.5
-6.25,-28.75,31.16,-4306.0
-5.75,-28.75,32.57,-4295.5
-5.25,-28.75,34.54,-4366.0
-4.75,-28.75,36.55,-4425.0
-4.25,-28.75,38.089996,-4449.5
-3.75,-28.75,39.97,-4506.0
-3.25,-28.75,42.695,-4569.5
-2.75,-28.75,45.155,-4619.5
-2.25,-28.75,47.48,-4632.5
-1.75,-28.75,49.38,-4713.0
-1.25,-28.75,51.09,-4415.0
-0.75,-28.75,53.29,-4489.0
-0.25,-28.75,55.46,-4440.5
-24.75,-28.25,52.01,-4977.5
-24.25,-28.25,48.585,-4953.0
-23.75,-28.25,46.260002,-4877.0
-23.25,-28.25,44.28,-4787.0
-22.75,-28.25,41.63,-4791.5
-22.25,-28.25,39.8,-4750.0
-21.75,-28.25,38.115,-4766.5
-21.25,-28.25,36.165,-4553.0
-20.75,-28.25,34.24,-4397.0
-20.25,-28.25,32.375,-4454.5
-19.75,-28.25,30.115,-4279.5
-19.25,-28.25,27.76,-4241.5
-18.75,-28.25,25.965,-4185.0
-18.25,-28.25,23.805,-4319.0
-17.75,-28.25,21.44,-4193.0
-17.25,-28.25,19.445,-3974.5
-16.75,-28.25,17.52,-3963.5
-16.25,-28.25,15.245,-3939.5
-15.75,-28.25,13.190001,-3782.0
-15.25,-28.25,10.684999,-3577.0
-14.75,-28.25,7.785,-3434.0
-14.25,-28.25,5.3500004,-3285.0
-13.75,-28.25,3.06,-3233.0
-13.25,-28.25,1.0,-3167.0
-12.75,-28.25,1.36,-3078.0
-12.25,-28.25,2.98,-3011.0
-11.75,-28.25,5.57,-3211.0
-11.25,-28.25,7.94,-3308.0
-10.75,-28.25,9.785,-3564.5
-10.25,-28.25,12.200001,-3673.0
-9.75,-28.25,14.705,-3813.0
-9.25,-28.25,16.64,-3876.0
-8.75,-28.25,20.0,-3967.0
-8.25,-28.25,24.195,-4107.0
-7.75,-28.25,26.15,-4142.0
-7.25,-28.25,27.900002,-4044.0
-6.75,-28.25,29.685001,-4255.5
-6.25,-28.25,31.65,-4325.0
-5.75,-28.25,33.28,-4352.0
-5.25,-28.25,35.16,-4391.0
-4.75,-28.25,36.77,-4485.5
-4.25,-28.25,38.38,-4464.5
-3.75,-28.25,40.495,-4605.0
-3.25,-28.25,43.33,-4702.0
-2.75,-28.25,45.97,-4626.0
-2.25,-28.25,48.45,-4605.0
-1.75,-28.25,50.434998,-4537.0
-1.25,-28.25,52.62,-4560.5
-0.75,-28.25,55.0,-4605.0
-0.25,-28.25,57.225,-4545.0
-24.75,-27.75,45.35,-4905.5
-24.25,-27.75,43.605,-4855.5
-23.75,-27.75,41.535,-4667.0
-23.25,-27.75,39.745003,-4537.0
-22.75,-27.75,38.01,-4618.0
-22.25,-27.75,35.99,-4406.0
-21.75,-27.75,33.98,-4371.0
-21.25,-27.75,32.195,-4585.5
-20.75,-27.75,30.689999,-4581.0
-20.25,-27.75,29.2,-4571.5
-19.75,-27.75,27.47,-4490.0
-19.25,-27.75,26.105,-4373.0
-18.75,-27.75,24.605,-4183.0
-18.25,-27.75,23.115002,-4188.0
-17.75,-27.75,21.244999,-4114.0
-17.25,-27.75,19.125,-4058.5
-16.75,-27.75,16.65,-3935.0
-16.25,-27.75,14.129999,-3760.5
-15.75,-27.75,12.24,-3763.0
-15.25,-27.75,9.68,-3653.0
-14.75,-27.75,6.93,-3555.0
-14.25,-27.75,4.54,-3464.0
-13.75,-27.75,2.06,-3089.0
-13.25,-27.75,0.69,-2846.0
-12.75,-27.75,3.05,-3220.0
-12.25,-27.75,5.6099997,-3372.0
-11.75,-27.75,8.2,-3361.0
-11.25,-27.75,10.275,-3472.5
-10.75,-27.75,12.08,-3764.0
-10.25,-27.75,13.61,-3803.0
-9.75,-27.75,15.37,-3868.5
-9.25,-27.75,16.695,-3915.5
-8.75,-27.75,18.53,-4019.0
-8.25,-27.75,20.745,-4063.0
-7.75,-27.75,22.509998,-4110.0
-7.25,-27.75,24.310001,-4260.0
-6.75,-27.75,26.855,-4294.5
-6.25,-27.75,29.295,-4286.0
-5.75,-27.75,31.1,-4341.0
-5.25,-27.75,33.54,-4326.0
-4.75,-27.75,36.905,-4383.0
-4.25,-27.75,39.085,-4583.0
-3.75,-27.75,41.29,-4578.0
-3.25,-27.75,44.01,-4667.0
-2.75,-27.75,46.55,-4685.0
-2.25,-27.75,48.955,-4656.5
-1.75,-27.75,51.095,-4627.5
-1.25,-27.75,53.11,-4645.0
-0.75,-27.75,55.73,-4715.0
-0.25,-27.75,58.565,-4749.0
-24.75,-27.25,45.2,-4824.0
-24.25,-27.25,43.44,-4809.0
-23.75,-27.25,41.61,-4821.0
-23.25,-27.25,39.84,-4719.0
-22.75,-27.25,37.73,-4858.5
-22.25,-27.25,35.555,-4868.0
-21.75,-27.25,33.760002,-4783.5
-21.25,-27.25,32.12,-4539.0
-20.75,-27.25,29.85,-4387.0
-20.25,-27.25,28.39,-4360.5
-19.75,-27.25,26.6,-4439.0
-19.25,-27.25,24.98,-4266.0
-18.75,-27.25,23.095001,-4225.5
-18.25,-27.25,21.665,-4171.5
-17.75,-27.25,19.75,-4130.0
-17.25,-27.25,17.82,-4033.0
-16.75,-27.25,15.665,-3915.0
-16.25,-27.25,13.8,-3795.0
-15.75,-27.25,11.6,-3773.5
-15.25,-27.25,8.975,-3586.0
-14.75,-27.25,6.11,-3327.0
-14.25,-27.25,3.835,-3285.5
-13.75,-27.25,1.4200001,-2828.5
-13.25,-27.25,1.2,-3033.0
-12.75,-27.25,3.73,-3387.0
-12.25,-27.25,6.02,-3154.0
-11.75,-27.25,8.45,-3385.0
-11.25,-27.25,11.085,-3509.0
-10.75,-27.25,13.23,-3624.5
-10.25,-27.25,15.125,-3779.0
-9.75,-27.25,17.04,-3937.5
-9.25,-27.25,18.9,-4015.0
-8.75,-27.25,20.65,-4117.0
-8.25,-27.25,22.32,-4045.0
-7.75,-27.25,23.53,-4025.0
-7.25,-27.25,25.15,-4234.0
-6.75,-27.25,27.029999,-4270.5
-6.25,-27.25,29.175,-4322.0
-5.75,-27.25,31.12,-4328.0
-5.25,-27.25,32.82,-4393.0
-4.75,-27.25,34.73,-4393.0
-4.25,-27.25,36.73,-4539.0
-3.75,-27.25,38.845,-4614.5
-3.25,-27.25,40.89,-4603.0
-2.75,-27.25,43.68,-4615.5
-2.25,-27.25,48.44,-4704.0
-1.75,-27.25,51.16,-4862.0
-1.25,-27.25,53.98,-4898.0
-0.75,-27.25,56.489998,-4754.0
-0.25,-27.25,59.07,-4894.0
-24.75,-26.75,44.809998,-4765.5
-24.25,-26.75,42.99,-4845.0
-23.75,-26.75,41.239998,-4818.5
-23.25,-26.75,39.575,-4887.0
-22.75,-26.75,37.84,-4770.0
-22.25,-26.75,35.934998,-4639.5
-21.75,-26.75,33.98,-4588.5
-21.25,-26.75,32.12,-4703.0
-20.75,-26.75,30.18,-4562.0
-20.25,-26.75,28.55,-4340.0
-19.75,-26.75,26.44,-4542.0
-19.25,-26.75,24.6,-4338.5
-18.75,-26.75,22.865002,-4333.5
-18.25,-26.75,21.095001,-4131.5
-17.75,-26.75,18.705,-4143.5
-17.25,-26.75,16.555,-3975.0
-16.75,-26.75,14.255,-3922.5
-16.25,-26.75,11.68,-3826.0
-15.75,-26.75,9.415,-3633.5
-15.25,-26.75,7.45,-3563.0
-14.75,-26.75,5.14,-3452.0
-14.25,-26.75,3.025,-3357.5
-13.75,-26.75,0.74,-2967.0
-13.25,-26.75,2.53,-3000.0
-12.75,-26.75,4.665,-3206.5
-12.25,-26.75,7.085,-3443.0
-11.75,-26.75,9.885,-3545.0
-11.25,-26.75,11.96,-3695.5
-10.75,-26.75,13.66,-3738.5
-10.25,-26.75,15.36,-3908.0
-9.75,-26.75,17.45,-3923.0
-9.25,-26.75,19.560001,-3947.5
-8.75,-26.75,21.465,-3965.0
-8.25,-26.75,23.189999,-4125.5
-7.75,-26.75,25.05,-4112.0
-7.25,-26.75,26.815,-4177.5
-6.75,-26.75,28.59,-4301.5
-6.25,-26.75,30.5,-4386.0
-5.75,-26.75,32.28,-4425.5
-5.25,-26.75,34.0,-4460.0
-4.75,-26.75,35.73,-4449.0
-4.25,-26.75,37.595,-4474.5
-3.75,-26.75,39.395,-4586.5
-3.25,-26.75,41.28,-4592.0
-2.75,-26.75,43.6,-4690.0
-2.25,-26.75,45.824997,-4796.5
-1.75,-26.75,47.93,-4715.0
-1.25,-26.75,49.97,-4661.0
-0.75,-26.75,52.795,-4893.5
-0.25,-26.75,56.11,-4962.0
-24.75,-26.25,47.21,-5046.5
-24.25,-26.25,45.32,-4898.5
-23.75,-26.25,42.739998,-5068.0
-23.25,-26.25,40.18,-4844.0
-22.75,-26.25,38.275,-5117.5
-22.25,-26.25,36.025,-4674.5
-21.75,-26.25,34.370003,-4443.0
-21.25,-26.25,32.364998,-4489.5
-20.75,-26.25,30.17,-4451.0
-20.25,-26.25,28.55,-4597.0
-19.75,-26.25,26.65,-4404.0
-19.25,-26.25,24.98,-4121.0
-18.75,-26.25,23.03,-4142.0
-18.25,-26.25,21.29,-4219.0
-17.75,-26.25,19.41,-4006.0
-17.25,-26.25,17.23,-3956.0
-16.75,-26.25,14.735,-3887.5
-16.25,-26.25,11.870001,-3898.0
-15.75,-26.25,9.264999,-3757.0
-15.25,-26.25,6.7,-3562.5
-14.75,-26.25,4.355,-3317.5
-14.25,-26.25,1.94,-2966.0
-13.75,-26.25,0.83,-2766.0
-13.25,-26.25,3.9650002,-3121.0
-12.75,-26.25,6.385,-3273.5
-12.25,-26.25,8.559999,-3484.0
-11.75,-26.25,10.95,-3695.5
-11.25,-26.25,12.905001,-3794.5
-10.75,-26.25,14.55,-3842.0
-10.25,-26.25,16.38,-3909.0
-9.75,-26.25,18.2,-4021.0
-9.25,-26.25,20.1,-4141.0
-8.75,-26.25,21.96,-4220.0
-8.25,-26.25,23.58,-4253.0
-7.75,-26.25,25.33,-4334.0
-7.25,-26.25,26.845,-4304.5
-6.75,-26.25,28.89,-4351.5
-6.25,-26.25,30.9,-4458.0
-5.75,-26.25,32.75,-4468.0
-5.25,-26.25,34.63,-4507.0
-4.75,-26.25,36.32,-4458.0
-4.25,-26.25,38.085,-4499.5
-3.75,-26.25,40.285,-4498.0
-3.25,-26.25,42.77,-4568.0
-2.75,-26.25,45.050003,-4738.5
-2.25,-26.25,47.059998,-4732.0
-1.75,-26.25,48.89,-4744.0
-1.25,-26.25,50.95,-4884.0
-0.75,-26.25,52.785,-4837.5
-0.25,-26.25,54.46,-4918.0
-24.75,-25.75,49.83,-4864.0
-24.25,-25.75,47.205,-4838.5
-23.75,-25.75,44.28,-4839.0
-23.25,-25.75,41.12,-4897.0
-22.75,-25.75,38.559998,-4888.5
-22.25,-25.75,36.43,-4823.0
-21.75,-25.75,34.760002,-4633.0
-21.25,-25.75,32.934998,-4406.0
-20.75,-25.75,30.83,-4664.0
-20.25,-25.75,29.17,-4633.5
-19.75,-25.75,27.255001,-4511.0
-19.25,-25.75,25.41,-4374.5
-18.75,-25.75,23.66,-4232.0
-18.25,-25.75,21.724998,-4210.5
-17.75,-25.75,19.744999,-4160.5
-17.25,-25.75,17.585,-4025.0
-16.75,-25.75,15.215,-3981.0
-16.25,-25.75,13.315001,-3776.0
-15.75,-25.75,11.57,-3639.0
-15.25,-25.75,8.58,-3598.0
-14.75,-25.75,5.08,-3412.5
-14.25,-25.75,2.32,-3173.0
-13.75,-25.75,1.04,-2969.0
-13.25,-25.75,3.77,-3000.0
-12.75,-25.75,6.9,-3419.0
-12.25,-25.75,10.014999,-3619.5
-11.75,-25.75,12.4,-3799.0
-11.25,-25.75,14.24,-3891.0
-10.75,-25.75,16.025,-3945.5
-10.25,-25.75,17.715,-4040.5
-9.75,-25.75,19.575,-4087.0
-9.25,-25.75,21.81,-4169.0
-8.75,-25.75,23.595001,-4157.0
-8.25,-25.75,25.52,-4372.0
-7.75,-25.75,26.065,-4287.5
-7.25,-25.75,27.66,-4317.0
-6.75,-25.75,29.21,-4385.0
-6.25,-25.75,31.25,-4533.5
-5.75,-25.75,33.184998,-4562.0
-5.25,-25.75,34.975,-4611.5
-4.75,-25.75,36.675,-4687.5
-4.25,-25.75,38.615,-4679.0
-3.75,-25.75,40.8,-4703.0
-3.25,-25.75,42.945,-4778.0
-2.75,-25.75,45.04,-4822.0
-2.25,-25.75,47.585,-4906.5
-1.75,-25.75,50.04,-4981.0
-1.25,-25.75,52.175,-5115.5
-0.75,-25.75,54.21,-5192.5
-0.25,-25.75,56.214996,-5241.0
-24.75,-25.25,50.760002,-4779.0
-24.25,-25.25,47.72,-4890.0
-23.75,-25.25,44.855,-4899.0
-23.25,-25.25,41.995,-4828.5
-22.75,-25.25,39.96,-4756.0
-22.25,-25.25,37.78,-4787.0
-21.75,-25.25,35.765,-4803.5
-21.25,-25.25,33.575,-4731.0
-20.75,-25.25,31.27,-4670.5
-20.25,-25.25,29.69,-4549.0
-19.75,-25.25,27.58,-4413.5
-19.25,-25.25,25.32,-4372.0
-18.75,-25.25,23.85,-4262.5
-18.25,-25.25,22.055,-4486.5
-17.75,-25.25,20.43,-4152.0
-17.25,-25.25,18.44,-3956.0
-16.75,-25.25,16.045,-4065.0
-16.25,-25.25,13.690001,-3943.0
-15.75,-25.25,11.75,-3776.5
-15.25,-25.25,9.25,-3525.0
-14.75,-25.25,5.76,-3433.0
-14.25,-25.25,2.935,-3288.5
-13.75,-25.25,0.63,-3008.0
-13.25,-25.25,2.2,-3137.0
-12.75,-25.25,4.82,-3428.0
-12.25,-25.25,8.125,-3705.0
-11.75,-25.25,11.43,-3652.0
-11.25,-25.25,14.065001,-3836.0
-10.75,-25.25,16.130001,-3957.0
-10.25,-25.25,18.15,-4101.0
-9.75,-25.25,20.355,-4077.0
-9.25,-25.25,22.88,-4240.0
-8.75,-25.25,25.12,-4328.0
-8.25,-25.25,27.41,-4501.0
-7.75,-25.25,29.279999,-4591.5
-7.25,-25.25,31.29,-4589.0
-6.75,-25.25,33.515,-4564.0
-6.25,-25.25,35.385002,-4706.0
-5.75,-25.25,36.38,-4565.5
-5.25,-25.25,37.735,-4591.0
-4.75,-25.25,39.01,-4757.0
-4.25,-25.25,39.83,-4780.0
-3.75,-25.25,41.575,-4926.5
-3.25,-25.25,43.300003,-4972.0
-2.75,-25.25,45.41,-4956.0
-2.25,-25.25,48.045,-5022.5
-1.75,-25.25,50.440002,-4979.5
-1.25,-25.25,52.52,-5009.0
-0.75,-25.25,54.489998,-5125.0
-0.25,-25.25,57.165,-4944.5
-24.75,-24.75,52.0,-5247.5
-24.25,-24.75,48.7,-5158.0
-23.75,-24.75,45.775,-4990.5
-23.25,-24.75,43.03,-4917.0
-22.75,-24.75,39.949997,-4803.5
-22.25,-24.75,37.84,-4830.5
-21.75,-24.75,36.09,-4820.5
-21.25,-24.75,34.155,-4676.5
-20.75,-24.75,32.190002,-4702.5
-20.25,-24.75,30.470001,-4557.5
-19.75,-24.75,28.165,-4366.5
-19.25,-24.75,25.95,-4395.5
-18.75,-24.75,24.165,-4311.0
-18.25,-24.75,22.125,-4483.5
-17.75,-24.75,19.98,-4385.5
-17.25,-24.75,18.175,-4287.0
-16.75,-24.75,16.295,-4110.0
-16.25,-24.75,14.254999,-3961.5
-15.75,-24.75,12.24,-3816.5
-15.25,-24.75,9.785,-3596.0
-14.75,-24.75,7.1499996,-3511.0
-14.25,-24.75,4.775,-3331.0
-13.75,-24.75,1.97,-3420.5
-13.25,-24.75,1.23,-3205.0
-12.75,-24.75,4.38,-3251.5
-12.25,-24.75,7.33,-3559.0
-11.75,-24.75,10.46,-3634.0
-11.25,-24.75,13.139999,-3700.5
-10.75,-24.75,15.84,-3935.0
-10.25,-24.75,18.305,-4152.0
-9.75,-24.75,20.665,-4337.5
-9.25,-24.75,22.89,-4393.5
-8.75,-24.75,24.835,-4556.0
-8.25,-24.75,27.445,-4554.5
-7.75,-24.75,29.85,-4825.0
-7.25,-24.75,32.21,-4661.0
-6.75,-24.75,34.24,-4704.0
-6.25,-24.75,36.18,-4663.5
-5.75,-24.75,38.0,-4832.0
-5.25,-24.75,39.95,-4788.0
-4.75,-24.75,42.535004,-4789.5
-4.25,-24.75,45.29,-4877.0
-3.75,-24.75,48.18,-4990.0
-3.25,-24.75,50.17,-5066.5
-2.75,-24.75,50.945,-4975.0
-2.25,-24.75,52.095,-4924.5
-1.75,-24.75,51.71,-4891.0
-1.25,-24.75,53.545,-4865.5
-0.75,-24.75,55.24,-5056.0
-0.25,-24.75,58.52,-5260.0
-24.75,-24.25,53.114998,-5101.5
-24.25,-24.25,50.364998,-4881.0
-23.75,-24.25,48.175003,-4919.0
-23.25,-24.25,46.29,-4835.0
-22.75,-24.25,42.85,-4787.0
-22.25,-24.25,40.98,-4735.0
-21.75,-24.25,39.38,-4747.0
-21.25,-24.25,36.83,-4712.0
-20.75,-24.25,32.97,-4720.0
-20.25,-24.25,30.945,-4758.5
-19.75,-24.25,29.655,-4474.5
-19.25,-24.25,27.115,-4415.5
-18.75,-24.25,24.755001,-4364.0
-18.25,-24.25,22.21,-4379.5
-17.75,-24.25,19.92,-4075.5
-17.25,-24.25,18.075,-4219.0
-16.75,-24.25,16.12,-4277.0
-16.25,-24.25,14.05,-4057.0
-15.75,-24.25,11.95,-3916.0
-15.25,-24.25,9.33,-3732.0
-14.75,-24.25,6.7,-3495.0
-14.25,-24.25,4.355,-3290.0
-13.75,-24.25,2.01,-2867.5
-13.25,-24.25,0.62,-3008.5
-12.75,-24.25,3.395,-3181.5
-12.25,-24.25,6.455,-3440.0
-11.75,-24.25,9.59,-3664.0
-11.25,-24.25,12.285,-3933.0
-10.75,-24.25,15.12,-3929.5
-10.25,-24.25,17.58,-4093.0
-9.75,-24.25,20.43,-4276.5
-9.25,-24.25,22.945,-4396.5
-8.75,-24.25,24.98,-4259.0
-8.25,-24.25,27.635,-4571.0
-7.75,-24.25,30.16,-4574.0
-7.25,-24.25,32.504997,-4645.5
-6.75,-24.25,34.535,-4857.0
-6.25,-24.25,36.515,-4944.0
-5.75,-24.25,38.28,-4930.0
-5.25,-24.25,40.27,-4977.5
-4.75,-24.25,43.64,-4961.0
-4.25,-24.25,46.66,-5042.0
-3.75,-24.25,49.2,-4984.0
-3.25,-24.25,51.505,-4987.5
-2.75,-24.25,53.7,-5042.5
-2.25,-24.25,56.135002,-4903.5
-1.75,-24.25,58.864998,-5038.5
-1.25,-24.25,61.14,-5333.0
-0.75,-24.25,63.47,-5118.5
-0.25,-24.25,66.615005,-5242.0
-24.75,-23.75,58.285,-5446.0
-24.25,-23.75,55.18,-5226.0
-23.75,-23.75,52.89,-5239.0
-23.25,-23.75,50.915,-5455.5
-22.75,-23.75,49.489998,-5151.5
-22.25,-23.75,47.25,-5104.5
-21.75,-23.75,45.285,-5035.5
-21.25,-23.75,42.425,-5067.0
-20.75,-23.75,39.98,-4904.0
-20.25,-23.75,38.629997,-4815.5
-19.75,-23.75,35.53,-4648.0
-19.25,-23.75,32.57,-4593.0
-18.75,-23.75,28.815,-4660.0
-18.25,-23.75,25.06,-4395.0
-17.75,-23.75,20.81,-4175.0
-17.25,-23.75,18.19,-4119.5
-16.75,-23.75,15.99,-4054.5
-16.25,-23.75,13.275,-3869.5
-15.75,-23.75,11.385,-3997.5
-15.25,-23.75,8.82,-3739.5
-14.75,-23.75,6.17,-3873.0
-14.25,-23.75,3.7150002,-3526.5
-13.75,-23.75,1.11,-3203.5
-13.25,-23.75,1.7049999,-3159.0
-12.75,-23.75,4.295,-3284.5
-12.25,-23.75,6.77,-3434.0
-11.75,-23.75,9.55,-3683.0
-11.25,-23.75,12.45,-3781.0
-10.75,-23.75,15.02,-3992.0
-10.25,-23.75,17.195,-4131.5
-9.75,-23.75,19.66,-4414.5
-9.25,-23.75,22.025,-4595.0
-8.75,-23.75,24.18,-4500.5
-8.25,-23.75,27.0,-4544.5
-7.75,-23.75,29.505001,-4833.5
-7.25,-23.75,32.2,-4723.0
-6.75,-23.75,34.38,-4899.0
-6.25,-23.75,36.39,-4832.0
-5.75,-23.75,38.31,-4936.0
-5.25,-23.75,40.93,-5020.0
-4.75,-23.75,44.51,-5100.0
-4.25,-23.75,47.235,-4960.0
-3.75,-23.75,49.835,-4863.5
-3.25,-23.75,52.51,-5142.0
-2.75,-23.75,54.585,-5022.5
-2.25,-23.75,57.87,-5278.0
-1.75,-23.75,65.035,-5330.5
-1.25,-23.75,68.91,-5379.5
-0.75,-23.75,70.36,-5297.0
-0.25,-23.75,69.130005,-5158.0
-24.75,-23.25,60.76,-5306.0
-24.25,-23.25,58.11,-5293.0
-23.75,-23.25,55.44,-5311.0
-23.25,-23.25,53.25,-5003.0
-22.75,-23.25,50.95,-5196.0
-22.25,-23.25,48.685,-5233.5
-21.75,-23.25,46.535,-5111.5
-21.25,-23.25,44.1,-5084.5
-20.75,-23.25,41.485,-5073.0
-20.25,-23.25,39.4,-4930.5
-19.75,-23.25,37.33,-4684.5
-19.25,-23.25,35.06,-4448.0
-18.75,-23.25,33.145,-4361.0
-18.25,-23.25,30.76,-4445.5
-17.75,-23.25,27.8,-4546.0
-17.25,-23.25,24.315,-4245.5
-16.75,-23.25,21.57,-4432.0
-16.25,-23.25,18.53,-4149.0
-15.75,-23.25,15.5,-4345.0
-15.25,-23.25,10.82,-4051.5
-14.75,-23.25,6.425,-3824.5
-14.25,-23.25,3.12,-3695.0
-13.75,-23.25,0.66,-3167.0
-13.25,-23.25,2.4,-2929.0
-12.75,-23.25,5.0,-3394.0
-12.25,-23.25,7.79,-3566.0
-11.75,-23.25,10.625,-3687.0
-11.25,-23.25,13.13,-3851.0
-10.75,-23.25,15.145,-3990.5
-10.25,-23.25,17.4,-4057.0
-9.75,-23.25,20.14,-4474.5
-9.25,-23.25,22.355,-4688.5
-8.75,-23.25,24.49,-4632.0
-8.25,-23.25,26.985,-4627.0
-7.75,-23.25,29.66,-4796.0
-7.25,-23.25,31.95,-5009.0
-6.75,-23.25,34.165,-4943.0
-6.25,-23.25,36.23,-4922.0
-5.75,-23.25,38.395,-4916.5
-5.25,-23.25,40.46,-4879.5
-4.75,-23.25,42.405,-4923.0
-4.25,-23.25,44.4,-5006.0
-3.75,-23.25,49.905,-5131.0
